TARGET_FID,ORIG_SEQ,len_km,StartXUTM,EndXUTM,StartYUTM,EndYUTM,MidXUTM,MidYUTM,POPULATION,SPAWNMILES,NTOSORDER,STRATA,ACRES,HECTARES,TYPE,Shape_Leng,Shape_Length
2962,2962,0.145494614,424531.0448,424675.4351,4790742.481,4790725.683,424602.9608,4790731.705,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,145.4945913
2963,2963,0.854214046,479048.8876,479390.3701,4792579.987,4791907.855,479279.9274,4792267.382,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,854.2141419
2964,2966,0.436620164,478623.3715,478538.1434,4790406.959,4790008.473,478594.9904,4790195.267,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,436.6202392
2965,2965,0.999696304,479026.8971,478623.3715,4791163.151,4790406.959,478836.2751,4790788.049,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.6963615
2966,2964,0.999697974,479390.3701,479026.8971,4791907.855,4791163.151,479276.7163,4791568.768,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.698011
2967,2967,0.134300468,472884.806,473012.2605,4792560.807,4792518.476,472948.5332,4792539.641,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,134.3004299
2968,2968,0.428785864,538239.8419,538078.3019,4794609.514,4794977.783,538123.819,4794793.462,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,428.7859278
2969,2970,0.133667071,538380.3555,538507.1497,4795725.961,4795748.115,538443.421,4795729.55,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,133.6670312
2970,2969,0.999720623,538078.3019,538380.3555,4794977.783,4795725.961,538114.2651,4795455.89,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.7206344
2971,2971,0.866035963,507347.6373,507491.5981,4793683.642,4794429.574,507434.1216,4794071.172,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,866.0359645
2972,2972,0.320800168,507491.5981,507513.2009,4794429.574,4794715.875,507515.406,4794571.484,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,320.8000997
2973,2973,0.678899318,504710.6371,504200.6252,4793626.642,4793423.435,504371.3468,4793567.718,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,678.8993
2974,2974,0.525413242,504200.6252,503888.6371,4793423.435,4793044.642,504043.7994,4793236.891,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,525.4132296
2975,2975,0.277399363,509067.5899,509324.6375,4793774.86,4793845.642,509194.3451,4793819.007,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,277.3994509
2976,2976,0.1968949,434313.2799,434461.083,4791493.055,4791376.227,434388.6487,4791438.331,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,196.8948457
2977,2979,0.555843664,434009.4385,434399.3503,4790491.626,4790140.506,434206.451,4790322.807,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,555.8436997
2978,2978,0.999742958,434282.9016,434009.4385,4790739.079,4790491.626,434012.7755,4790596.203,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.742958
2979,2977,0.999743958,434461.083,434282.9016,4791376.227,4790739.079,434325.8647,4791056.105,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.7440082
2980,2980,0.443879174,485474.7287,485271.7968,4793056.982,4792676.208,485362.1312,4792873.302,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,443.8792797
2981,2982,0.427010133,484603.2671,484314.1054,4792032.939,4791719.052,484456.9159,4791877.566,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,427.0101918
2982,2981,0.999697862,485271.7968,484603.2671,4792676.208,4792032.939,484939.5094,4792359.876,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.6976873
2983,2983,0.557105673,415777.3944,415529.08,4791035.976,4790578.625,415724.9776,4790788.924,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,557.1057176
2984,2984,0.015625764,525875.6311,525863.773,4794430.434,4794420.304,525869.9229,4794425.131,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,15.62572422
2985,2986,0.170002527,525085.1208,524955.9108,4793901.887,4793809.818,525029.137,4793837.39,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,170.0025283
2986,2985,0.999707597,525863.773,525085.1208,4794420.304,4793901.887,525461.4672,4794176.627,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.7076135
2987,2987,0.829796977,397344.9343,397609.3417,4790543.778,4791290.784,397434.5884,4790922.653,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,829.7968898
2988,2989,0.999822173,397785.1987,398044.6764,4792204.454,4793155.356,397876.7702,4792687.935,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.8222535
2989,2988,0.999820154,397609.3417,397785.1987,4791290.784,4792204.454,397710.6802,4791769.005,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.8200977
2990,2991,0.175217452,398716.0449,398882.5441,4793676.836,4793645.244,398796.6094,4793644.994,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,175.2174805
2991,2990,0.999823198,398044.6764,398716.0449,4793155.356,4793676.836,398295.1722,4793516.852,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.8231345
2992,2992,0.48917846,433917.5721,434313.2799,4791695.031,4791493.055,434069.1115,4791560.367,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,489.1784448
2993,2993,0.335378899,408416.1578,408726.1644,4791032.2,4790945.699,408573.898,4790995.906,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,335.3789009
2994,2994,0.433790965,408726.1644,409086.3024,4790945.699,4790765.397,408929.9048,4790870.258,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,433.7909731
2995,2995,0.566001838,408416.1578,408339.2622,4791032.2,4791588.245,408390.0751,4791312.186,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,566.0018985
2996,2996,0.038072152,408339.2622,408320.4427,4791588.245,4791621.214,408330.8454,4791605.326,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,38.07215145
2997,2997,0.961701015,418360.2977,419266.8007,4791341.622,4791349.617,418812.9006,4791391.371,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,961.7008683
2998,2999,0.999770754,420085.7376,420485.5385,4791505.344,4792349.984,420280.5571,4791930.149,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,999.7708317
2999,2998,0.999770351,419266.8007,420085.7376,4791349.617,4791505.344,419702.3608,4791265.113,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,999.7703681
3000,3000,0.844761494,420485.5385,420817.2003,4792349.984,4793040.149,420568.1012,4792737.643,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,844.7614246
3001,3001,0.155001104,526171.2472,526139.2136,4794686.508,4794541.987,526171.547,4794612.058,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,155.0011576
3002,3002,0.335395861,526139.2136,525875.6311,4794541.987,4794430.434,526032.5529,4794547.733,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,335.3958763
3003,3003,0.161672716,526171.2472,526301.9921,4794686.508,4794598.082,526231.778,4794632.384,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,161.6727131
3004,3004,0.502636751,481352.2869,481747.557,4793384.545,4793388.074,481570.2218,4793289.969,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,502.6367926
3005,3008,0.249112161,483494.7158,483687.4918,4791804.44,4791746.065,483613.1156,4791743.565,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,249.1120794
3006,3007,0.999697828,483109.3131,483494.7158,4792457.626,4791804.44,483285.3463,4792139.408,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.6979135
3007,3006,0.999699358,482334.0549,483109.3131,4792801.486,4792457.626,482724.4578,4792632.561,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.6993373
3008,3005,0.999700995,481747.557,482334.0549,4793388.074,4792801.486,482038.1862,4793112.743,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.7009709
3009,3009,0.147328241,526091.0436,526171.2472,4794810.079,4794686.508,526130.4571,4794747.836,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,147.3281924
3010,3010,0.603262187,478567.7078,478132.7655,4793501.953,4793212.53,478334.8416,4793365.184,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,603.2622436
3011,3013,0.851141668,476673.3184,476137.0763,4792110.134,4791488.714,476439.1821,4791778.729,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,851.1417952
3012,3012,0.999701795,477331.0016,476673.3184,4792766.967,4792110.134,476991.8875,4792442.98,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.701813
3013,3011,0.999702618,478132.7655,477331.0016,4793212.53,4792766.967,477729.0778,4792929.123,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.7026486
3014,3014,0.148579259,389274.1732,389163.7729,4790793.356,4790890.446,389224.8295,4790847.262,,,,,,,,,148.5791426
3015,3016,0.548826273,388322.1301,387794.081,4791230.548,4791237.159,388058.5571,4791179.545,,,,,,,,,548.8262253
3016,3015,0.999841407,389163.7729,388322.1301,4790890.446,4791230.548,388654.2877,4790991.369,,,,,,,,,999.8415044
3017,3017,0.076508849,491726.4586,491738.4388,4794020.474,4794095.373,491736.3462,4794056.877,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,76.50892829
3018,3018,0.37446108,434835.0964,434737.5318,4792305.568,4791989.044,434727.0746,4792141.776,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,374.4610645
3019,3019,0.757673521,434737.5318,434313.2799,4791989.044,4791493.055,434523.9185,4791740.654,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,757.6735272
3020,3020,0.242071981,434835.0964,435050.0834,4792305.568,4792202.563,434936.1909,4792242.648,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,242.0720055
3021,3022,0.919583403,435989.0037,436794.1663,4792049.416,4792291.094,436392.2752,4792209.08,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,919.5833896
3022,3021,0.999744647,435050.0834,435989.0037,4792202.563,4792049.416,435504.4184,4792018.725,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.7447141
3023,3023,0.08016051,434835.0964,434843.9264,4792305.568,4792383.43,434844.2414,4792343.705,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,80.16053627
3024,3026,0.999750077,434963.2027,434835.1621,4793328.019,4794177.061,434781.4085,4793748.135,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.7501706
3025,3025,0.999749032,434654.6838,434963.2027,4793003.738,4793328.019,434799.5246,4793273.468,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.7491261
3026,3024,0.999747455,434843.9264,434654.6838,4792383.43,4793003.738,434701.8751,4792684.614,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.7474978
3027,3027,0.681952096,434835.1621,435252.3192,4794177.061,4794674.625,435028.1078,4794453.546,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,681.9521022
3028,3028,0.317809803,413822.6746,413648.0146,4791684.17,4791936.923,413703.5929,4791798.339,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,317.8097287
3029,3029,0.890044565,413648.0146,413431.2573,4791936.923,4792751.039,413499.0031,4792340.644,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,890.0445919
3030,3030,0.109740728,413822.6746,413918.9869,4791684.17,4791735.151,413870.3265,4791710.932,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,109.7407515
3031,3032,0.999784506,414674.4122,414250.3328,4792284.996,4793154.96,414513.2665,4792743.891,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,999.7845176
3032,3031,0.999782862,413918.9869,414674.4122,4791735.151,4792284.996,414388.978,4791926.468,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,999.7828512
3033,3033,0.033321642,414250.3328,414231.1424,4793154.96,4793182.201,414240.7376,4793168.58,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,33.32165417
3034,3034,0.904608458,408320.4427,409143.3162,4791621.214,4791620.718,408718.8893,4791786.221,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,904.6085168
3035,3035,0.061863901,408320.4427,408271.1822,4791621.214,4791657.369,408296.8952,4791642.127,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,61.86386549
3036,3036,0.352590705,408271.1822,407974.5615,4791657.369,4791828.722,408115.6284,4791735.6,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,352.5907235
3037,3037,0.647213833,401624.8748,401434.3466,4791500.376,4790906.591,401563.3897,4791179.223,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,647.2137678
3038,3038,0.492940078,401434.3466,401216.5009,4790906.591,4790506.858,401360.1398,4790650.743,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,492.9401878
3039,3039,0.138020702,538507.1497,538540.0099,4795748.115,4795876.308,538509.0072,4795813.584,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,138.0207234
3040,3040,0.368803848,538507.1497,538740.3622,4795748.115,4796004.42,538638.019,4795841.865,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,368.8038349
3041,3041,0.999723914,538740.3622,539362.2558,4796004.42,4796758.52,539060.5613,4796371.483,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.723939
3042,3042,0.999726336,539362.2558,539776.4428,4796758.52,4797362.447,539651.0989,4797203.157,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,999.7263196
3043,3043,0.062867651,539776.4428,539749.353,4797362.447,4797417.04,539757.2525,4797386.769,North Umpqua,0,48,Umpqua,879208.2146,355804.3642,Potentially Independent,1443656.932,62.86763552
3044,3044,0.936958979,391596.5667,392502.4899,4791321.289,4791369.063,392057.2728,4791287.739,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,936.9588755
3045,3045,0.135435378,392502.4899,392627.1513,4791369.063,4791355.806,392562.7824,4791374.748,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,135.4355026
3046,3046,0.769815675,407974.5615,408405.739,4791828.722,4792418.591,408114.7151,4792165.224,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,769.8157073
3047,3047,0.094550422,407974.5615,407920.2891,4791828.722,4791824.682,407944.5179,4791846.349,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,94.55043852
3048,3049,0.799183537,407291.9315,406753.9827,4792020.343,4792581.755,407065.9468,4792323.241,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,799.1835588
3049,3048,0.999796967,407920.2891,407291.9315,4791824.682,4792020.343,407584.8942,4791701.722,Coos,222.8,51,Mid-South Coast,384606.3135,155645.2756,Functionally Independent,913529.6745,999.7967879
3050,3050,0.200609567,422922.0834,422728.4456,4792389.538,4792353.939,422826.0932,4792366.858,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,200.6095438
3051,3063,0.084648105,415211.1713,415285.639,4789856.51,4789890.038,415246.2046,4789878.114,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,84.64810055
3052,3062,0.999774327,414918.6341,415211.1713,4789128.69,4789856.51,415197.6704,4789358.543,Coquille,277.9,52,Mid-South Coast,676794.848,273890.2533,Functionally Independent,965425.0388,999.7743739
