"","UTM_E_km","UTM_N_km","pred"
"584096",459.189,5086.943,309.096857598837
"584097",460.189,5086.943,289.078823633398
"584098",461.189,5086.943,269.926705231748
"584099",462.189,5086.943,252.043457495408
"584100",463.189,5086.943,235.345014905801
"584101",464.189,5086.943,92.7025042578806
"584102",465.189,5086.943,84.9842201553887
"584103",466.189,5086.943,77.213166738855
"584104",467.189,5086.943,70.1527072548444
"584105",468.189,5086.943,63.7378641887428
"584106",469.189,5086.943,57.9096016435216
"584107",470.189,5086.943,146.607869999762
"584108",471.189,5086.943,133.201880194017
"584109",472.189,5086.943,121.021749291153
"584110",473.189,5086.943,109.95538336364
"584111",474.189,5086.943,99.9009384797308
"584112",475.189,5086.943,95.0179852421975
"584113",476.189,5086.943,94.0818329808953
"584114",477.189,5086.943,50.6032122183448
"584115",478.189,5086.943,49.2104862402092
"584116",479.189,5086.943,50.0897735783919
"584117",480.189,5086.943,50.9847719221378
"584118",481.189,5086.943,51.8957619938969
"584119",482.189,5086.943,52.8230295320357
"584120",483.189,5086.943,53.7668653804614
"584121",484.189,5086.943,54.7275655798466
"584122",485.189,5086.943,55.705431460485
"584123",486.189,5086.943,56.7007697368051
"584124",487.189,5086.943,57.7138926035743
"584125",488.189,5086.943,61.2524773403245
"584126",489.189,5086.943,66.0364462135611
"584127",490.189,5086.943,71.1940548018568
"584128",491.189,5086.943,69.4407453965993
"584129",492.189,5086.943,67.6830060433394
"584130",493.189,5086.943,31.075796778247
"584131",494.189,5086.943,30.2891815047636
"584132",425.189,5085.943,84.9951542971522
"584133",426.189,5085.943,93.9063849358074
"584134",427.189,5085.943,103.751904501307
"584135",428.189,5085.943,114.629667567406
"584136",429.189,5085.943,126.647898655666
"584137",430.189,5085.943,63.7859980163311
"584138",431.189,5085.943,70.473576202884
"584139",432.189,5085.943,77.8623067330876
"584140",433.189,5085.943,88.4644169076531
"584141",434.189,5085.943,109.504738146716
"584142",435.189,5085.943,167.610264542247
"584143",436.189,5085.943,193.995451183261
"584144",437.189,5085.943,198.813708684366
"584145",438.189,5085.943,203.751637060253
"584146",439.189,5085.943,208.812208571802
"584147",440.189,5085.943,213.998469301817
"584148",441.189,5085.943,219.313540988546
"584149",442.189,5085.943,202.811027202464
"584150",443.189,5085.943,207.848236823436
"584151",444.189,5085.943,213.010555424504
"584152",445.189,5085.943,218.301090332557
"584153",446.189,5085.943,567.907371460259
"584154",447.189,5085.943,582.012464831165
"584155",448.189,5085.943,596.467885859363
"584156",449.189,5085.943,611.282335619296
"584157",450.189,5085.943,626.464731293657
"584158",451.189,5085.943,642.024211540861
"584159",452.189,5085.943,651.552438927099
"584160",453.189,5085.943,612.886104345141
"584161",454.189,5085.943,576.514420723994
"584162",455.189,5085.943,542.301212160543
"584163",456.189,5085.943,510.118384101254
"584164",457.189,5085.943,479.845443755045
